Started: 14.53	Three Etch Cell: 4,616000 cm2	Wafer box: (i)(1)	Etch time: 600 s	Constant Current	30,000000mA/cm2	Lift-Off: 617,420000 mA/cm2, 2000ms -> wait: 0 ms -> 0,000000 mA/cm2, 0 ms.	Agilent N5768A	Result: Aborted by user
Started: 14.53	Three Etch Cell: 4,616000 cm2	Wafer box: (i)(1)	Etch time: 600 s	Constant Current	30,000000mA/cm2	Lift-Off: 617,420000 mA/cm2, 2000ms -> wait: 0 ms -> 0,000000 mA/cm2, 0 ms.	Agilent N5768A	Result: Aborted by user
Started: 15.22	Three Etch Cell: 4,616000 cm2	Wafer box: (i)(1)	Etch time: 600 s	Pulsed Etching	30,000000 mA/cm2, 2200 ms -> 100,000000 mA/cm2, 350 ms -> wait 1000 ms.	Lift-Off: 617,420000 mA/cm2, 2000ms -> wait: 0 ms -> 0,000000 mA/cm2, 0 ms.	Agilent N5768A	Result: Aborted by user
Started: 15.22	Three Etch Cell: 4,616000 cm2	Wafer box: (i)(1)	Etch time: 600 s	Pulsed Etching	30,000000 mA/cm2, 2200 ms -> 100,000000 mA/cm2, 350 ms -> wait 1000 ms.	Lift-Off: 617,420000 mA/cm2, 2000ms -> wait: 0 ms -> 0,000000 mA/cm2, 0 ms.	Agilent N5768A	Result: Aborted by user
